GpuName,SeqLen,HeadDim,Run,Range,Action,dram__cycles_active.avg,gpu__time_duration.sum,lts__cycles_active.avg,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_shared_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg,sm__pipe_aluheavy_cycles_active.avg,sm__pipe_fmaheavy_cycles_active.avg,sm__pipe_fmalite_cycles_active.avg
h10080gbhbm3,2048,64,1,0,flash_fwd_splitkv_kernel,667.8,10848.0,7426.7,12025.212121212122,15612.59090909091,2179072.0,1737.6969696969695,9076.363636363636,13296.484848484848,0.0,11915.636363636364,11915.636363636364,8519680.0,196608.0,5376082.0,0.0,599040.0,855040.0,229376.0,262144.0,14.012000803547252,144384.0,26.51715641319021,2.0,74.0,30.0,26.0,82.0,2267.189393939394,949.8560606060606,1674.6647727272727,1651.2348484848485,2345.6439393939395,3909.037878787879,,5704.5,7591.984848484848
h10080gbhbm3,2048,64,1,0,flash_fwd_splitkv_combine_kernel,3345.8,9216.0,9770.8875,10889.295454545454,14594.636363636364,696832.0,221.0909090909091,4266.666666666667,4437.333333333333,0.0,108.6060606060606,108.6060606060606,229376.0,1425408.0,65536.0,0.0,281600.0,258560.0,29184.0,7168.0,4.624363869665692,44544.0,9.225758528973904,0.0,368.0,5.0,2.0,41.0,10311.71590909091,139.68371212121212,11.634469696969695,211.1685606060606,1399.278409090909,2962.2973484848485,,3866.530303030303,570.8030303030303
h10080gbhbm3,2048,64,2,0,flash_fwd_splitkv_kernel,667.8,11072.0,7870.7125,12109.94696969697,15846.939393939394,2179072.0,1737.6969696969695,9076.363636363636,13296.484848484848,0.0,11915.636363636364,11915.636363636364,8519680.0,196608.0,5376082.0,0.0,599040.0,855040.0,229376.0,262144.0,13.80478784738091,144384.0,26.1260658305112,2.0,71.0,29.0,34.0,97.0,2237.079545454545,949.5700757575758,1676.125,1657.9185606060605,2385.443181818182,3907.598484848485,,5702.606060606061,7593.878787878788
h10080gbhbm3,2048,64,2,0,flash_fwd_splitkv_combine_kernel,3345.8,9120.0,9105.6875,10491.55303030303,14413.939393939394,696832.0,221.0909090909091,4266.666666666667,4437.333333333333,0.0,108.6060606060606,108.6060606060606,229376.0,1425408.0,65536.0,0.0,281600.0,258560.0,29184.0,7168.0,4.682336122440399,44544.0,9.350809927258966,0.0,359.0,6.0,7.0,55.0,10209.84090909091,154.9943181818182,25.174242424242426,207.6856060606061,1461.7367424242425,2959.3655303030305,,3867.742424242424,569.5909090909091
h10080gbhbm3,2048,64,3,0,flash_fwd_splitkv_kernel,667.8,10976.0,7498.1875,11949.64393939394,15678.560606060606,2179072.0,1737.6969696969695,9076.363636363636,13296.484848484848,0.0,11915.636363636364,11915.636363636364,8519680.0,196608.0,5376082.0,0.0,599040.0,855040.0,229376.0,262144.0,13.953043385824108,144384.0,26.405642234860384,1.0,78.0,32.0,41.0,104.0,2232.2992424242425,967.943181818182,1686.784090909091,1658.6041666666667,2432.619318181818,3908.70643939394,,5706.30303030303,7590.181818181818
h10080gbhbm3,2048,64,3,0,flash_fwd_splitkv_combine_kernel,3345.8,8992.0,9276.4625,10366.272727272728,14221.818181818182,696832.0,221.0909090909091,4266.666666666667,4437.333333333333,0.0,108.6060606060606,108.6060606060606,229376.0,1425408.0,65536.0,0.0,281600.0,258560.0,29184.0,7168.0,4.745589363334185,44544.0,9.47702260717634,0.0,349.0,2.0,2.0,42.0,10286.573863636364,145.08901515151516,14.700757575757576,209.47916666666663,1385.7916666666667,2961.598484848485,,3865.89393939394,571.439393939394
h10080gbhbm3,2048,64,4,0,flash_fwd_splitkv_kernel,667.8,10880.0,7667.4125,11965.492424242424,15648.60606060606,2179072.0,1737.6969696969695,9076.363636363636,13296.484848484848,0.0,11915.636363636364,11915.636363636364,8519680.0,196608.0,5376082.0,0.0,599040.0,855040.0,229376.0,262144.0,13.979752286969116,144384.0,26.456345225830937,1.0,78.0,28.0,35.0,91.0,2141.1761363636365,946.3617424242424,1660.251893939394,1662.965909090909,2463.020833333333,3901.378787878788,,5707.787878787879,7588.69696969697
h10080gbhbm3,2048,64,4,0,flash_fwd_splitkv_combine_kernel,3345.8,9088.0,9470.0375,10507.85606060606,14430.89393939394,696832.0,221.0909090909091,4266.666666666667,4437.333333333333,0.0,108.6060606060606,108.6060606060606,229376.0,1425408.0,65536.0,0.0,281600.0,258560.0,29184.0,7168.0,4.6768349469099855,44544.0,9.339508881933646,0.0,354.0,4.0,6.0,50.0,10240.386363636364,149.2689393939394,16.642045454545453,186.84280303030303,1522.8011363636365,2960.3617424242425,,3867.757575757576,569.5757575757576
l4,256,64,0,0,flash_fwd_kernel,3818.6666666666665,26432.0,3031.375,667.2068965517242,21240.655172413797,30592.0,47.72413793103448,276.9655172413793,452.13793103448273,0.0,,1129.9310344827586,133120.0,4096.0,102400.0,0.0,8032.0,12936.0,2768.0,4096.0,0.3519600505861401,2168.0,0.626320053118694,1.0,3.0,5.0,0.0,0.0,42.55172413793103,122.42672413793105,15.301724137931034,0.0,16.025862068965516,132.17241379310346,,161.51724137931035,290.62068965517244
l4,256,64,1,0,flash_fwd_kernel,3848.0,26432.0,3091.5,666.9827586206897,21230.172413793105,30592.0,47.72413793103448,276.9655172413793,452.13793103448273,0.0,,1129.9310344827586,133120.0,4096.0,102400.0,0.0,8032.0,12936.0,2768.0,4096.0,0.3521338368457384,2168.0,0.6266293092946765,0.0,5.0,5.0,0.0,2.0,42.97413793103448,122.36637931034484,15.491379310344827,0.0,16.025862068965516,132.17241379310346,,161.51724137931035,290.62068965517244
l4,256,64,2,0,flash_fwd_kernel,3826.6666666666665,25888.0,3378.9166666666665,667.6724137931035,21250.44827586207,30592.0,47.72413793103448,276.9655172413793,452.13793103448273,0.0,,1129.9310344827586,133120.0,4096.0,102400.0,0.0,8032.0,12936.0,2768.0,4096.0,0.3517978525402304,2168.0,0.6260314184041554,1.0,5.0,4.0,0.0,0.0,41.95258620689656,122.40948275862068,15.237068965517242,0.0,16.025862068965516,132.17241379310346,,160.93103448275863,291.2068965517241
l4,256,64,3,0,flash_fwd_kernel,3824.0,25920.0,3359.083333333333,668.3103448275862,21269.793103448275,30592.0,47.72413793103448,276.9655172413793,452.13793103448273,0.0,,1129.9310344827586,133120.0,4096.0,102400.0,0.0,8032.0,12936.0,2768.0,4096.0,0.351477893207787,2168.0,0.6254620442784328,2.0,2.0,4.0,0.0,2.0,41.63362068965517,122.32758620689656,16.336206896551722,0.0,16.025862068965516,132.18103448275863,,161.51724137931035,290.62068965517244
l4,256,64,4,0,flash_fwd_kernel,3824.0,25888.0,3387.6666666666665,667.6379310344828,21255.793103448275,30592.0,47.72413793103448,276.9655172413793,452.13793103448273,0.0,,1129.9310344827586,133120.0,4096.0,102400.0,0.0,8032.0,12936.0,2768.0,4096.0,0.3517093920034781,2168.0,0.6258740010836803,2.0,3.0,8.0,0.0,2.0,41.581896551724135,122.46551724137932,15.185344827586206,0.0,16.025862068965516,132.17241379310346,,161.51724137931035,290.62068965517244
l4,512,64,0,0,flash_fwd_splitkv_kernel,6133.333333333333,18400.0,3855.0416666666665,3478.7413793103447,14925.03448275862,134400.0,247.17241379310343,1341.7931034482758,1867.0344827586207,0.0,,4519.724137931034,532480.0,12288.0,336892.0,0.0,38912.0,52736.0,14336.0,16384.0,2.08490247813209,9024.0,3.940035949781205,3.0,19.0,28.0,0.0,4.0,368.7155172413793,477.8922413793104,109.27586206896552,0.0,98.15517241379312,590.4051724137931,,728.551724137931,1138.4827586206898
l4,512,64,0,0,flash_fwd_splitkv_combine_kernel,6584.0,10528.0,2030.2083333333333,6091.620689655172,8262.448275862069,150848.0,47.44827586206897,2511.448275862069,2041.379310344828,0.0,,0.0,28672.0,113664.0,10240.0,0.0,72832.0,50688.0,2752.0,0.0,4.6208229171448725,11072.0,8.096456339650517,0.0,62.0,0.0,0.0,22.0,1212.2672413793102,25.017241379310345,0.4137931034482758,24.32758620689655,595.6508620689655,1532.5603448275865,,1885.379310344828,156.0
l4,512,64,1,0,flash_fwd_splitkv_kernel,6117.333333333333,18784.0,3889.75,3466.948275862069,14942.413793103447,134400.0,247.17241379310343,1341.7931034482758,1867.0344827586207,0.0,,4519.724137931034,532480.0,12288.0,336892.0,0.0,38912.0,52736.0,14336.0,16384.0,2.082477557519673,9024.0,3.935453349641152,5.0,19.0,25.0,0.0,10.0,374.76293103448273,477.51293103448273,109.21982758620688,0.0,98.2543103448276,590.3836206896551,,728.7586206896551,1138.2758620689656
l4,512,64,1,0,flash_fwd_splitkv_combine_kernel,6592.0,10432.0,2109.5416666666665,6127.172413793103,8272.965517241379,150848.0,47.44827586206897,2511.448275862069,2041.379310344828,0.0,,0.0,28672.0,113664.0,10240.0,0.0,72832.0,50688.0,2752.0,0.0,4.6149485653312,11072.0,8.086163490555027,0.0,61.0,2.0,1.0,32.0,1235.2112068965516,24.65086206896552,0.4137931034482758,24.25,595.8663793103449,1531.9612068965516,,1885.0,156.3793103448276
l4,512,64,2,0,flash_fwd_splitkv_kernel,6152.0,18720.0,3824.125,3460.9655172413795,14873.827586206897,134400.0,247.17241379310343,1341.7931034482758,1867.0344827586207,0.0,,4519.724137931034,532480.0,12288.0,336892.0,0.0,38912.0,52736.0,14336.0,16384.0,2.092080279871378,9024.0,3.953600515601346,5.0,22.0,31.0,0.0,2.0,363.45258620689657,477.7801724137931,108.82758620689656,0.0,98.2543103448276,590.4008620689655,,728.6896551724138,1138.344827586207
l4,512,64,2,0,flash_fwd_splitkv_combine_kernel,6586.666666666667,10400.0,2035.0,6106.017241379311,8282.862068965518,150848.0,47.44827586206897,2511.448275862069,2041.379310344828,0.0,,0.0,28672.0,113664.0,10240.0,0.0,72832.0,50688.0,2752.0,0.0,4.609434519968526,11072.0,8.07650195875988,0.0,71.0,0.0,2.0,23.0,1235.3189655172414,25.00862068965517,0.4137931034482758,24.745689655172413,595.7241379310345,1532.3146551724135,,1885.103448275862,156.27586206896552
l4,512,64,3,0,flash_fwd_splitkv_kernel,6165.333333333333,18752.0,3865.0,3472.2241379310344,14925.310344827589,134400.0,247.17241379310343,1341.7931034482758,1867.0344827586207,0.0,,4519.724137931034,532480.0,12288.0,336892.0,0.0,38912.0,52736.0,14336.0,16384.0,2.0848639432207263,9024.0,3.9399631267414295,4.0,23.0,30.0,0.0,6.0,366.36206896551727,477.5258620689655,108.9956896551724,0.0,98.29741379310344,590.3534482758621,,728.6896551724138,1138.344827586207
l4,512,64,3,0,flash_fwd_splitkv_combine_kernel,6592.0,10272.0,2025.4583333333333,6161.931034482759,8339.206896551725,150848.0,47.44827586206897,2511.448275862069,2041.379310344828,0.0,,0.0,28672.0,113664.0,10240.0,0.0,72832.0,50688.0,2752.0,0.0,4.578290336052795,11072.0,8.021932127838172,0.0,70.0,0.0,1.0,35.0,1246.8491379310344,24.978448275862068,0.4137931034482758,24.185344827586206,595.7198275862069,1532.1077586206898,,1885.1724137931035,156.20689655172413
l4,512,64,4,0,flash_fwd_splitkv_kernel,6154.666666666667,18880.0,3840.3333333333335,3476.5344827586205,14902.93103448276,134400.0,247.17241379310343,1341.7931034482758,1867.0344827586207,0.0,,4519.724137931034,532480.0,12288.0,336892.0,0.0,38912.0,52736.0,14336.0,16384.0,2.087994724481414,9024.0,3.9458796580168216,3.0,19.0,22.0,0.0,10.0,364.0517241379311,477.8189655172414,108.71551724137932,0.0,98.375,590.4181034482758,,728.8965517241379,1138.1379310344828
l4,512,64,4,0,flash_fwd_splitkv_combine_kernel,6594.666666666667,10400.0,2051.2916666666665,6139.948275862069,8305.068965517241,150848.0,47.44827586206897,2511.448275862069,2041.379310344828,0.0,,0.0,28672.0,113664.0,10240.0,0.0,72832.0,50688.0,2752.0,0.0,4.597109368188103,11072.0,8.054906226774674,0.0,67.0,1.0,2.0,36.0,1234.9137931034484,24.96120689655172,0.4137931034482758,23.875,595.8275862068965,1532.1896551724135,,1884.9310344827584,156.44827586206895
l4,1024,64,0,0,flash_fwd_splitkv_kernel,10541.333333333334,31136.0,8777.333333333334,14609.01724137931,25228.62068965517,537600.0,988.6896551724138,5367.172413793103,7468.137931034483,0.0,,18078.896551724138,2129920.0,49152.0,1344482.0,0.0,155648.0,210944.0,57344.0,65536.0,4.933641321432964,36096.0,9.307556415127864,16.0,128.0,101.0,0.0,22.0,2206.831896551724,1923.9655172413795,453.2327586206897,0.0,395.1422413793104,2360.2241379310344,,2919.9655172413795,4548.172413793103
l4,1024,64,0,0,flash_fwd_splitkv_combine_kernel,24712.0,13600.0,4780.375,8599.344827586207,10980.758620689656,309632.0,156.68965517241378,5133.241379310345,4118.068965517241,0.0,,0.0,81920.0,389120.0,24576.0,0.0,148864.0,102400.0,9088.0,0.0,6.953856589269003,22144.0,12.495839116699427,0.0,183.0,6.0,4.0,33.0,6686.525862068966,243.7112068965517,57.14224137931034,279.08620689655174,1357.0991379310344,3211.262931034483,,3722.413793103448,395.6551724137931
l4,1024,64,1,0,flash_fwd_splitkv_kernel,10536.0,31296.0,8520.041666666666,14539.086206896553,24833.48275862069,537600.0,988.6896551724138,5367.172413793103,7468.137931034483,0.0,,18078.896551724138,2129920.0,49152.0,1344482.0,0.0,155648.0,210944.0,57344.0,65536.0,5.012142949382855,36096.0,9.455653587828447,14.0,121.0,102.0,0.0,15.0,2264.314655172414,1923.629310344828,452.9267241379311,0.0,394.8836206896552,2360.456896551724,,2920.2413793103447,4547.896551724138
l4,1024,64,1,0,flash_fwd_splitkv_combine_kernel,24650.666666666668,13408.0,4726.375,8482.862068965518,10628.172413793103,309632.0,156.68965517241378,5133.241379310345,4118.068965517241,0.0,,0.0,81920.0,389120.0,24576.0,0.0,148864.0,102400.0,9088.0,0.0,7.184548548587522,22144.0,12.910384566717608,0.0,174.0,6.0,5.0,35.0,6796.452586206897,242.92241379310343,57.0,276.9008620689655,1356.1896551724135,3211.551724137931,,3722.620689655173,395.44827586206895
l4,1024,64,2,0,flash_fwd_splitkv_kernel,10520.0,30848.0,8585.25,14556.310344827589,24981.379310344822,537600.0,988.6896551724138,5367.172413793103,7468.137931034483,0.0,,18078.896551724138,2129920.0,49152.0,1344482.0,0.0,155648.0,210944.0,57344.0,65536.0,4.9824697015708255,36096.0,9.399673549954448,18.0,122.0,98.0,0.0,23.0,2168.6077586206898,1923.086206896552,453.4353448275862,0.0,395.0948275862069,2360.4008620689656,,2918.896551724138,4549.241379310345
l4,1024,64,2,0,flash_fwd_splitkv_combine_kernel,24672.0,13568.0,4772.25,8491.5,10790.379310344828,309632.0,156.68965517241378,5133.241379310345,4118.068965517241,0.0,,0.0,81920.0,389120.0,24576.0,0.0,148864.0,102400.0,9088.0,0.0,7.076546476586742,22144.0,12.716308589068806,0.0,180.0,5.0,2.0,36.0,6710.439655172414,248.7586206896552,57.22844827586207,274.1681034482759,1356.4137931034484,3210.862068965517,,3722.862068965517,395.2068965517241
l4,1024,64,3,0,flash_fwd_splitkv_kernel,10485.333333333334,31104.0,8538.75,14536.551724137931,24932.55172413793,537600.0,988.6896551724138,5367.172413793103,7468.137931034483,0.0,,18078.896551724138,2129920.0,49152.0,1344482.0,0.0,155648.0,210944.0,57344.0,65536.0,4.992227305668811,36096.0,9.418254629040556,13.0,122.0,105.0,0.0,23.0,2171.219827586207,1925.461206896552,453.5258620689655,0.0,395.5991379310345,2360.4655172413795,,2920.0,4548.137931034483
l4,1024,64,3,0,flash_fwd_splitkv_combine_kernel,24674.666666666668,13376.0,4760.625,8634.327586206897,10829.586206896553,309632.0,156.68965517241378,5133.241379310345,4118.068965517241,0.0,,0.0,81920.0,389120.0,24576.0,0.0,148864.0,102400.0,9088.0,0.0,7.050926898853077,22144.0,12.67027109642168,0.0,169.0,5.0,5.0,51.0,6978.125,246.01724137931035,57.33620689655172,278.0,1356.4655172413793,3211.706896551724,,3722.793103448276,395.2758620689655
l4,1024,64,4,0,flash_fwd_splitkv_kernel,10546.666666666666,31232.0,8699.916666666666,14572.603448275862,25022.896551724138,537600.0,988.6896551724138,5367.172413793103,7468.137931034483,0.0,,18078.896551724138,2129920.0,49152.0,1344482.0,0.0,155648.0,210944.0,57344.0,65536.0,4.974202936896415,36096.0,9.38407789279887,14.0,123.0,102.0,0.0,24.0,2155.7543103448274,1927.418103448276,453.0172413793104,0.0,395.8146551724138,2360.461206896552,,2918.620689655173,4549.517241379311
l4,1024,64,4,0,flash_fwd_splitkv_combine_kernel,24653.33333333333,13280.0,4714.5,8535.724137931034,10729.448275862069,309632.0,156.68965517241378,5133.241379310345,4118.068965517241,0.0,,0.0,81920.0,389120.0,24576.0,0.0,148864.0,102400.0,9088.0,0.0,7.116733193209794,22144.0,12.788522725081473,0.0,167.0,6.0,4.0,41.0,6734.698275862069,245.14224137931035,57.27586206896552,277.8448275862069,1357.155172413793,3211.0258620689656,,3723.1724137931033,394.8965517241379
l4,2048,64,0,0,flash_fwd_splitkv_kernel,19752.0,58624.0,26014.875,36242.46551724138,47867.51724137931,1871488.0,3425.103448275862,16971.03448275862,26288.55172413793,0.0,,72315.58620689655,8437760.0,114688.0,5376702.0,0.0,492160.0,753920.0,198656.0,262144.0,9.893974605196238,137344.0,16.916869333317962,43.0,178.0,432.0,0.0,43.0,3299.456896551724,7972.8405172413795,1084.3922413793102,0.0,807.573275862069,7882.0344827586205,,8682.48275862069,17606.068965517243
l4,2048,64,0,0,flash_fwd_splitkv_combine_kernel,36746.66666666666,15776.0,6620.125,10458.224137931034,12672.551724137931,610560.0,278.0689655172414,10089.93103448276,8094.896551724138,0.0,,0.0,159744.0,638976.0,47104.0,0.0,292608.0,200704.0,16128.0,0.0,12.051025294962775,44288.0,21.31085648047368,0.0,236.0,18.0,13.0,41.0,17764.76724137931,1311.6810344827586,365.5474137931034,1710.323275862069,2746.418103448276,6565.172413793103,,7381.724137931034,713.1724137931035
l4,2048,64,1,0,flash_fwd_splitkv_kernel,19802.666666666668,59776.0,23014.58333333333,36033.08620689655,48154.31034482759,1871488.0,3425.103448275862,16971.03448275862,26288.55172413793,0.0,,72315.58620689655,8437760.0,114688.0,5376702.0,0.0,492160.0,753920.0,198656.0,262144.0,9.83504896256646,137344.0,16.816117366941764,46.0,182.0,448.0,0.0,43.0,3352.521551724138,7972.400862068966,1087.6681034482758,0.0,807.9568965517242,7882.060344827586,,8681.034482758621,17607.51724137931
l4,2048,64,1,0,flash_fwd_splitkv_combine_kernel,36696.0,15904.0,6725.0,10373.03448275862,12607.0,610560.0,278.0689655172414,10089.93103448276,8094.896551724138,0.0,,0.0,159744.0,638976.0,47104.0,0.0,292608.0,200704.0,16128.0,0.0,12.113686156842258,44288.0,21.43855493527132,0.0,250.0,16.0,24.0,30.0,17847.116379310344,1314.573275862069,364.98706896551727,1699.7413793103449,2751.0775862068967,6561.245689655172,,7381.724137931034,713.1724137931035
l4,2048,64,2,0,flash_fwd_splitkv_kernel,19800.0,58528.0,24579.58333333333,36087.96551724138,47648.48275862069,1871488.0,3425.103448275862,16971.03448275862,26288.55172413793,0.0,,72315.58620689655,8437760.0,114688.0,5376702.0,0.0,492160.0,753920.0,198656.0,262144.0,9.939456045204608,137344.0,16.994634196117257,50.0,178.0,454.0,0.0,39.0,3348.137931034483,7974.8448275862065,1089.0775862068965,0.0,807.8189655172414,7882.025862068966,,8681.379310344828,17607.172413793105
l4,2048,64,2,0,flash_fwd_splitkv_combine_kernel,36696.0,16064.0,6668.25,10412.758620689656,12674.551724137931,610560.0,278.0689655172414,10089.93103448276,8094.896551724138,0.0,,0.0,159744.0,638976.0,47104.0,0.0,292608.0,200704.0,16128.0,0.0,12.04912368525582,44288.0,21.308649969256887,0.0,238.0,19.0,16.0,32.0,17648.96120689655,1315.7413793103449,364.4568965517241,1701.8491379310344,2743.418103448276,6562.974137931034,,7380.413793103448,714.4827586206897
l4,2048,64,3,0,flash_fwd_splitkv_kernel,19789.33333333333,59840.0,22559.875,36067.62068965517,47827.24137931035,1871488.0,3425.103448275862,16971.03448275862,26288.55172413793,0.0,,72315.58620689655,8437760.0,114688.0,5376702.0,0.0,492160.0,753920.0,198656.0,262144.0,9.902306433355683,137344.0,16.93111522072978,53.0,186.0,433.0,0.0,39.0,3399.706896551724,7975.168103448276,1083.1077586206898,0.0,806.5775862068965,7882.3448275862065,,8680.689655172413,17607.862068965518
l4,2048,64,3,0,flash_fwd_splitkv_combine_kernel,36669.333333333336,15808.0,6744.75,10365.224137931034,12521.827586206897,610560.0,278.0689655172414,10089.93103448276,8094.896551724138,0.0,,0.0,159744.0,638976.0,47104.0,0.0,292608.0,200704.0,16128.0,0.0,12.196082427099713,44288.0,21.568268375498786,0.0,228.0,20.0,25.0,37.0,17501.633620689656,1312.9137931034484,360.82758620689657,1696.5,2751.745689655173,6561.375,,7381.275862068966,713.6206896551724
l4,2048,64,4,0,flash_fwd_splitkv_kernel,19781.33333333333,58944.0,23655.416666666668,36089.62068965517,47960.41379310345,1871488.0,3425.103448275862,16971.03448275862,26288.55172413793,0.0,,72315.58620689655,8437760.0,114688.0,5376702.0,0.0,492160.0,753920.0,198656.0,262144.0,9.874810547779346,137344.0,16.88410233439647,46.0,179.0,406.0,0.0,47.0,3348.9439655172414,7974.081896551724,1083.3318965517242,0.0,807.9612068965517,7882.064655172414,,8680.827586206897,17607.724137931036
l4,2048,64,4,0,flash_fwd_splitkv_combine_kernel,36722.66666666666,15648.0,6607.166666666667,10362.5,12547.241379310344,610560.0,278.0689655172414,10089.93103448276,8094.896551724138,0.0,,0.0,159744.0,638976.0,47104.0,0.0,292608.0,200704.0,16128.0,0.0,12.17137988842169,44288.0,21.524995190590047,0.0,236.0,18.0,23.0,50.0,17393.405172413793,1316.0862068965516,356.51724137931035,1699.7586206896551,2743.564655172414,6563.495689655172,,7377.172413793103,717.7241379310345
rtx2060,256,64,0,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,2936.666666666667,21824.0,3616.2083333333335,4863.633333333333,37998.4,95218.0,295.43333333333334,2227.0666666666666,1723.3333333333333,273.06666666666666,2189.333333333333,2189.333333333333,154136.0,8192.0,197656.0,0.0,33406.0,25850.0,8863.0,8192.0,0.8407371538450741,4792.0,2.0953075217202124,0.0,21.0,12.0,0.0,8.0,590.4083333333333,521.975,26.85,0.0,391.6333333333333,1328.4833333333331,,,
rtx2060,256,64,1,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,2936.666666666667,21760.0,3586.333333333333,4845.766666666666,37862.6,95218.0,295.43333333333334,2227.0666666666666,1723.3333333333333,273.06666666666666,2189.333333333333,2189.333333333333,154136.0,8192.0,197656.0,0.0,33406.0,25850.0,8863.0,8192.0,0.8437525861051979,4792.0,2.102822662292957,0.0,17.0,17.0,0.0,9.0,591.7583333333333,521.8583333333333,26.816666666666663,0.0,386.975,1328.5083333333334,,,
rtx2060,256,64,2,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,2936.666666666667,21856.0,3627.0416666666665,4870.133333333333,38049.4,95218.0,295.43333333333334,2227.0666666666666,1723.3333333333333,273.06666666666666,2189.333333333333,2189.333333333333,154136.0,8192.0,197656.0,0.0,33406.0,25850.0,8863.0,8192.0,0.8396102610466043,4792.0,2.092499049481288,0.0,13.0,18.0,0.0,14.0,583.65,521.75,26.816666666666663,0.0,387.94166666666666,1328.5166666666669,,,
rtx2060,256,64,3,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,2936.666666666667,22048.0,3700.6666666666665,4912.966666666666,38363.4,95218.0,295.43333333333334,2227.0666666666666,1723.3333333333333,273.06666666666666,2189.333333333333,2189.333333333333,154136.0,8192.0,197656.0,0.0,33406.0,25850.0,8863.0,8192.0,0.832738147991749,4792.0,2.075372186337325,0.0,16.0,18.0,0.0,10.0,597.825,521.6,26.83333333333333,0.0,388.975,1328.5666666666666,,,
rtx2060,256,64,4,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,2936.666666666667,21824.0,3597.4166666666665,4852.766666666666,37920.6,95218.0,295.43333333333334,2227.0666666666666,1723.3333333333333,273.06666666666666,2189.333333333333,2189.333333333333,154136.0,8192.0,197656.0,0.0,33406.0,25850.0,8863.0,8192.0,0.8424620566833506,4792.0,2.0996063705039827,0.0,21.0,10.0,0.0,13.0,600.7416666666667,522.0916666666667,26.816666666666663,0.0,387.15,1328.5666666666666,,,
rtx2060,512,64,0,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,5032.666666666667,38880.0,6638.916666666667,17555.866666666665,67364.6,361377.0,1133.5666666666666,8351.4,6545.333333333333,546.1333333333333,8757.333333333334,8757.333333333334,607594.0,16384.0,789738.0,0.0,125271.0,98180.0,34007.0,32768.0,1.7659126603587043,17844.0,4.479553553844799,0.0,71.0,56.0,0.0,42.0,2241.866666666667,2088.9083333333333,98.83333333333331,0.0,1492.025,5104.716666666666,,,
rtx2060,512,64,1,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,4995.333333333333,38880.0,6550.833333333333,17539.3,67293.6,361377.0,1133.5666666666666,8351.4,6545.333333333333,546.1333333333333,8757.333333333334,8757.333333333334,607594.0,16384.0,789738.0,0.0,125271.0,98180.0,34007.0,32768.0,1.7677758360378992,17844.0,4.484279832455587,0.0,65.0,61.0,0.0,47.0,2255.383333333333,2088.6666666666665,98.86666666666666,0.0,1487.575,5105.375,,,
rtx2060,512,64,2,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,4995.333333333333,38880.0,6516.541666666667,17544.933333333334,67316.0,361377.0,1133.5666666666666,8351.4,6545.333333333333,546.1333333333333,8757.333333333334,8757.333333333334,607594.0,16384.0,789738.0,0.0,125271.0,98180.0,34007.0,32768.0,1.7671875928456828,17844.0,4.4827876483055045,0.0,61.0,63.0,0.0,43.0,2245.7,2088.575,98.78333333333332,0.0,1492.825,5105.283333333334,,,
rtx2060,512,64,3,0,fmha_cutlassF_f16_aligned_64x64_rf_sm75,4995.333333333333,38944.0,6532.958333333333,17558.833333333332,67363.4,361377.0,1133.5666666666666,8351.4,6545.333333333333,546.1333333333333,8757.333333333334,8757.333333333334,607594.0,16384.0,789738.0,0.0,125271.0,98180.0,34007.0,32768.0,1.7659441180225464,17844.0,4.479633351839921,0.0,61.0,61.0,0.0,44.0,2261.9166666666665,2087.5416666666665,98.8,0.0,1488.925,5105.391666666666,,,
